,code_module,code_presentation,id_student,0,1,2,3,4,5,6,7,8,final_result
4567,BBB,2014J,342192,0,16,42,8,66,7,21,41,10,Pass
4568,BBB,2014J,343138,0,13,38,39,78,9,83,125,98,Fail
4569,BBB,2014J,345128,0,0,0,0,0,0,0,0,0,Fail
4570,BBB,2014J,350312,0,0,0,0,0,0,0,68,35,Fail
4571,BBB,2014J,350797,17,39,104,182,203,115,45,214,56,Pass
4572,BBB,2014J,351050,33,0,179,115,73,12,11,60,34,Pass
4573,BBB,2014J,357901,0,0,5,92,56,4,24,105,18,Fail
4574,BBB,2014J,358001,0,0,5,20,24,102,1,167,25,Pass
4575,BBB,2014J,358204,120,265,384,490,395,899,211,747,865,Distinction
4576,BBB,2014J,361411,113,133,14,49,24,52,6,37,338,Pass
4577,BBB,2014J,363213,26,8,32,27,2,46,0,12,73,Pass
4578,BBB,2014J,364527,1,15,64,67,1,55,29,36,69,Pass
4579,BBB,2014J,365097,245,11,230,119,159,81,13,119,50,Distinction
4580,BBB,2014J,365111,0,0,23,0,0,65,32,88,38,Fail
4581,BBB,2014J,366479,35,51,14,0,39,50,33,155,79,Pass
4582,BBB,2014J,368521,173,71,36,87,78,92,75,225,229,Pass
4583,BBB,2014J,369234,1,97,129,55,82,1,43,116,37,Fail
4584,BBB,2014J,372602,0,8,10,48,0,29,0,4,8,Distinction
4585,BBB,2014J,373174,25,108,273,118,65,66,69,124,194,Pass
4586,BBB,2014J,379720,179,12,84,103,4,51,10,56,35,Pass
4587,BBB,2014J,381882,0,34,45,33,58,115,3,126,89,Fail
4588,BBB,2014J,385341,0,0,0,0,15,0,45,12,53,Fail
4589,BBB,2014J,385405,198,43,145,1,51,210,1,6,111,Pass
4590,BBB,2014J,387406,0,23,1,83,1,67,128,7,79,Fail
4591,BBB,2014J,387773,186,241,403,662,314,732,137,347,354,Distinction
4592,BBB,2014J,391937,131,177,414,496,617,580,187,570,222,Pass
4593,BBB,2014J,395320,17,70,119,206,168,172,93,131,129,Pass
4594,BBB,2014J,395822,121,515,264,452,493,154,120,229,179,Pass
4595,BBB,2014J,396016,0,0,0,0,0,0,0,4,26,Fail
4596,BBB,2014J,397414,14,50,177,185,61,39,1,163,71,Pass
4597,BBB,2014J,398442,22,106,45,141,19,230,89,70,55,Pass
4598,BBB,2014J,399737,110,139,223,254,6,282,45,499,57,Distinction
4599,BBB,2014J,400549,123,43,50,166,170,329,87,222,192,Pass
4600,BBB,2014J,401317,121,20,166,66,134,142,92,118,214,Pass
4601,BBB,2014J,402180,44,300,175,241,283,101,36,108,109,Pass
4602,BBB,2014J,403213,0,3,23,21,0,110,52,66,42,Pass
4603,BBB,2014J,404121,91,46,38,97,391,617,55,210,76,Pass
4604,BBB,2014J,404415,270,18,347,117,236,212,20,138,103,Pass
4605,BBB,2014J,406000,236,202,164,136,91,105,176,48,24,Pass
4606,BBB,2014J,409708,46,45,137,92,21,89,70,44,34,Pass
4607,BBB,2014J,412081,21,0,64,55,63,49,154,70,21,Pass
4608,BBB,2014J,412343,0,0,0,9,2,29,12,106,45,Fail
4609,BBB,2014J,417986,27,21,244,285,120,609,66,214,238,Pass
4610,BBB,2014J,418077,136,109,137,79,169,161,37,73,82,Pass
4611,BBB,2014J,420631,11,13,157,176,180,149,84,248,224,Pass
4612,BBB,2014J,423398,332,314,452,301,374,477,197,272,108,Pass
4613,BBB,2014J,424220,53,18,43,30,133,197,138,76,82,Pass
4614,BBB,2014J,425772,0,0,31,1,183,25,16,67,98,Pass
4615,BBB,2014J,426624,113,92,133,192,167,215,46,95,109,Distinction
4616,BBB,2014J,433064,0,0,0,0,0,0,0,5,9,Fail
4617,BBB,2014J,433939,0,0,0,2,62,79,8,13,33,Fail
4618,BBB,2014J,435287,0,0,0,0,3,4,0,6,30,Fail
4619,BBB,2014J,437550,300,56,238,226,63,414,58,134,204,Pass
4620,BBB,2014J,439677,0,1,194,69,2,55,2,63,75,Pass
4621,BBB,2014J,439806,55,27,47,75,85,283,45,225,77,Distinction
4622,BBB,2014J,444361,38,27,164,157,58,133,13,72,80,Distinction
4623,BBB,2014J,444545,0,58,58,22,97,158,36,207,141,Pass
4624,BBB,2014J,444768,30,297,223,230,334,398,109,397,213,Pass
4625,BBB,2014J,445136,16,187,236,88,51,23,20,33,67,Distinction
4626,BBB,2014J,445774,10,0,12,6,1,103,30,23,26,Distinction
4627,BBB,2014J,447124,314,275,314,175,237,270,132,92,326,Pass
4628,BBB,2014J,447324,0,0,0,11,16,1,71,84,26,Fail
4629,BBB,2014J,467396,59,42,82,97,278,141,72,211,62,Distinction
4630,BBB,2014J,469579,0,0,0,11,9,3,7,0,3,Pass
4631,BBB,2014J,470464,36,0,31,130,125,85,86,379,304,Pass
4632,BBB,2014J,473095,65,145,9,96,107,14,69,0,30,Pass
4633,BBB,2014J,473271,6,11,101,49,52,4,9,57,17,Pass
4634,BBB,2014J,474387,77,593,160,98,163,172,49,121,54,Pass
4635,BBB,2014J,474408,73,41,287,275,616,211,4,121,115,Pass
4636,BBB,2014J,475363,1,23,41,83,0,54,1,0,68,Pass
4637,BBB,2014J,476769,224,117,39,19,118,37,123,31,53,Pass
4638,BBB,2014J,478412,161,249,190,349,228,426,30,191,73,Distinction
4639,BBB,2014J,481593,17,217,289,218,290,254,54,218,144,Distinction
4640,BBB,2014J,481790,38,36,49,81,25,38,1,63,106,Pass
4641,BBB,2014J,483315,6,115,296,94,146,302,86,137,151,Pass
4642,BBB,2014J,483508,123,159,142,111,40,63,0,68,47,Distinction
4643,BBB,2014J,483674,0,0,0,0,1,0,0,0,65,Fail
4644,BBB,2014J,484252,29,4,3,65,45,77,4,154,744,Pass
4645,BBB,2014J,484490,78,225,152,436,360,262,143,225,351,Pass
4646,BBB,2014J,484550,0,0,0,0,0,0,0,8,68,Fail
4647,BBB,2014J,486516,0,23,0,173,4,15,171,0,11,Fail
4648,BBB,2014J,491387,71,47,103,191,217,179,75,178,149,Distinction
4649,BBB,2014J,492592,120,89,107,81,88,41,8,81,59,Distinction
4650,BBB,2014J,492676,32,10,0,38,55,1,60,21,12,Pass
4651,BBB,2014J,492979,1,0,49,64,8,11,1,13,78,Pass
4652,BBB,2014J,493443,18,83,142,192,77,71,17,105,155,Pass
4653,BBB,2014J,493460,256,306,712,600,360,660,101,413,210,Pass
4654,BBB,2014J,495239,0,41,0,28,0,192,53,1,76,Fail
4655,BBB,2014J,495489,0,0,12,64,2,46,52,65,45,Fail
4656,BBB,2014J,495786,0,0,0,0,0,0,0,0,0,Fail
4657,BBB,2014J,496381,80,8,71,137,22,60,90,111,107,Pass
4658,BBB,2014J,497074,77,315,81,347,178,37,26,161,204,Pass
4659,BBB,2014J,497084,0,10,77,248,99,74,16,115,219,Pass
4660,BBB,2014J,498841,73,20,121,87,6,26,74,0,2,Pass
4661,BBB,2014J,499790,21,119,19,57,5,141,16,95,57,Pass
4662,BBB,2014J,499819,57,20,277,207,356,76,87,138,166,Pass
4663,BBB,2014J,500502,22,28,117,265,319,106,38,136,30,Fail
4664,BBB,2014J,502767,31,528,76,394,121,353,54,588,92,Pass
4665,BBB,2014J,504597,489,209,179,496,798,151,130,191,419,Pass
4666,BBB,2014J,505871,35,51,92,155,9,53,8,13,27,Fail
4667,BBB,2014J,505878,0,0,7,3,0,28,1,1,73,Fail
4668,BBB,2014J,506020,28,24,0,9,77,29,1,195,30,Pass
4669,BBB,2014J,506219,113,59,55,442,318,211,6,205,77,Pass
4670,BBB,2014J,507014,21,27,61,60,5,36,10,4,27,Pass
4671,BBB,2014J,507149,197,231,207,113,0,102,10,70,170,Distinction
4672,BBB,2014J,507386,0,0,0,0,3,1,6,139,191,Fail
4673,BBB,2014J,507783,272,197,405,230,308,455,34,206,98,Pass
4674,BBB,2014J,509466,0,0,0,0,0,29,4,32,35,Fail
4675,BBB,2014J,509578,229,371,329,137,93,125,185,90,253,Pass
4676,BBB,2014J,509935,153,10,104,183,64,32,18,97,17,Pass
4677,BBB,2014J,510068,5,0,0,0,20,12,21,16,49,Fail
4678,BBB,2014J,510471,55,52,107,38,96,855,33,163,86,Pass
4679,BBB,2014J,511001,68,395,425,249,217,497,64,241,254,Pass
4680,BBB,2014J,511295,0,0,0,0,0,0,0,0,36,Fail
4681,BBB,2014J,511807,1,176,347,278,370,187,66,199,267,Pass
4682,BBB,2014J,512411,130,1,136,107,332,133,40,167,128,Distinction
4683,BBB,2014J,512722,3,69,225,80,194,117,55,137,69,Pass
4684,BBB,2014J,513250,0,0,0,0,0,118,36,332,296,Fail
4685,BBB,2014J,513751,118,144,504,241,580,254,109,317,70,Pass
4686,BBB,2014J,515329,51,5,181,234,99,88,15,91,24,Pass
4687,BBB,2014J,515349,17,454,143,133,123,119,101,192,124,Distinction
4688,BBB,2014J,516434,162,399,315,426,114,193,0,138,15,Pass
4689,BBB,2014J,516588,0,0,0,0,0,0,0,0,21,Fail
4690,BBB,2014J,518389,96,83,151,143,95,56,14,18,53,Pass
4691,BBB,2014J,520024,0,0,0,24,0,10,10,0,57,Pass
4692,BBB,2014J,520076,105,284,712,600,462,882,477,169,293,Pass
4693,BBB,2014J,520972,34,42,56,1107,537,739,261,546,149,Pass
4694,BBB,2014J,521081,19,0,143,141,116,82,34,91,184,Pass
4695,BBB,2014J,521164,0,0,0,106,0,1,0,10,3,Fail
4696,BBB,2014J,522189,26,0,89,128,139,370,18,179,174,Pass
4697,BBB,2014J,522381,38,15,185,180,194,234,13,96,8,Pass
4698,BBB,2014J,522478,0,0,0,0,0,0,0,1,84,Fail
4699,BBB,2014J,523132,38,111,320,193,284,145,34,146,9,Pass
4700,BBB,2014J,523905,202,373,128,168,224,135,22,179,40,Pass
4701,BBB,2014J,524043,15,0,42,50,98,75,6,1,9,Distinction
4702,BBB,2014J,527102,0,0,0,0,0,82,7,32,33,Fail
4703,BBB,2014J,527742,0,4,0,3,0,6,0,0,1,Fail
4704,BBB,2014J,528432,33,4,48,45,39,27,60,46,113,Distinction
4705,BBB,2014J,528702,0,0,0,0,22,115,10,259,198,Fail
4706,BBB,2014J,530772,39,307,32,189,336,381,251,214,464,Pass
4707,BBB,2014J,530941,68,177,28,61,151,226,1,141,82,Pass
4708,BBB,2014J,531450,232,53,60,184,84,132,46,215,281,Fail
4709,BBB,2014J,531753,82,117,248,73,100,193,60,350,16,Pass
4710,BBB,2014J,531865,110,109,246,221,9,163,169,40,98,Pass
4711,BBB,2014J,532779,2,102,139,137,272,155,105,230,130,Pass
4712,BBB,2014J,533209,5,138,90,33,168,144,64,53,118,Pass
4713,BBB,2014J,534428,29,55,116,125,16,100,3,53,6,Pass
4714,BBB,2014J,534715,88,1,72,137,7,45,53,16,72,Pass
4715,BBB,2014J,535963,23,120,188,278,168,261,54,123,152,Distinction
4716,BBB,2014J,536767,0,0,1,6,0,20,21,0,15,Fail
4717,BBB,2014J,537194,716,528,473,408,881,416,115,469,312,Pass
4718,BBB,2014J,537640,12,31,83,220,73,135,110,133,76,Distinction
4719,BBB,2014J,539635,116,77,319,237,420,214,76,100,176,Distinction
4720,BBB,2014J,541171,0,5,137,114,2,89,2,80,40,Fail
4721,BBB,2014J,541315,0,8,64,118,35,153,175,26,75,Fail
4722,BBB,2014J,541476,70,526,325,314,466,180,263,283,382,Pass
4723,BBB,2014J,542164,138,51,254,315,105,185,2,141,55,Pass
4724,BBB,2014J,543439,23,87,131,194,104,237,94,66,145,Pass
4725,BBB,2014J,545964,25,17,161,53,216,129,18,59,42,Pass
4726,BBB,2014J,546250,34,1,5,20,1,63,2,152,3,Pass
4727,BBB,2014J,547408,0,3,203,93,328,526,59,173,98,Pass
4728,BBB,2014J,547788,136,77,157,142,182,204,38,175,73,Pass
4729,BBB,2014J,549775,201,1,169,337,277,221,24,153,49,Distinction
4730,BBB,2014J,550081,56,48,118,109,67,201,20,118,207,Pass
4731,BBB,2014J,550245,0,46,9,15,3,62,5,42,24,Pass
4732,BBB,2014J,551000,4,2,1,2,48,88,63,199,139,Fail
4733,BBB,2014J,551242,119,135,194,194,331,309,26,184,117,Pass
4734,BBB,2014J,551276,0,0,0,0,0,0,0,30,0,Pass
4735,BBB,2014J,551922,50,0,57,65,10,36,21,51,95,Pass
4736,BBB,2014J,552698,77,100,18,27,59,29,43,124,122,Fail
4737,BBB,2014J,554048,95,137,247,0,197,85,194,0,134,Pass
4738,BBB,2014J,554243,0,0,0,3,34,35,7,4,30,Fail
4739,BBB,2014J,554599,0,0,62,14,95,53,6,32,39,Pass
4740,BBB,2014J,555749,169,5,88,94,0,141,9,117,12,Pass
4741,BBB,2014J,556644,11,112,181,150,424,77,463,55,202,Distinction
4742,BBB,2014J,556863,206,0,40,161,65,161,27,6,45,Pass
4743,BBB,2014J,559344,73,50,52,112,33,37,24,48,35,Pass
4744,BBB,2014J,559685,0,0,0,0,0,3,0,26,71,Fail
4745,BBB,2014J,560089,74,9,325,8,251,68,118,0,59,Pass
4746,BBB,2014J,560208,53,0,43,59,118,17,0,22,33,Pass
4747,BBB,2014J,560597,33,56,84,112,163,373,48,208,109,Distinction
4748,BBB,2014J,560652,18,9,104,199,101,83,38,93,90,Pass
4749,BBB,2014J,561206,32,105,180,183,43,69,73,51,47,Pass
4750,BBB,2014J,561608,9,102,119,188,150,56,85,87,59,Pass
4751,BBB,2014J,561618,59,171,356,388,207,130,81,141,91,Pass
4752,BBB,2014J,561752,262,3,62,120,0,65,13,11,14,Pass
4753,BBB,2014J,561979,9,5,0,0,0,4,1,18,18,Pass
4754,BBB,2014J,562239,194,139,179,204,312,282,256,177,38,Pass
4755,BBB,2014J,563027,48,58,105,146,82,148,67,100,38,Pass
4756,BBB,2014J,563302,10,100,174,209,243,184,82,224,109,Pass
4757,BBB,2014J,563820,244,153,175,131,40,115,86,63,70,Pass
4758,BBB,2014J,564115,140,798,319,639,478,817,315,635,1183,Distinction
4759,BBB,2014J,564278,25,236,321,321,569,214,125,374,147,Pass
4760,BBB,2014J,565182,19,107,208,220,234,194,172,266,122,Pass
4761,BBB,2014J,565273,64,1,150,260,416,146,71,201,286,Distinction
4762,BBB,2014J,565575,23,99,109,70,96,132,55,57,35,Pass
4763,BBB,2014J,565576,309,208,138,339,384,201,55,155,15,Pass
4764,BBB,2014J,565599,176,366,147,204,321,239,196,196,219,Distinction
4765,BBB,2014J,568019,105,9,26,99,3,76,1,161,56,Pass
4766,BBB,2014J,568232,113,102,309,5,125,589,33,380,210,Pass
4767,BBB,2014J,568749,199,453,149,311,401,196,298,188,122,Pass
4768,BBB,2014J,569589,45,210,248,234,252,472,139,347,698,Pass
4769,BBB,2014J,569981,2,12,166,390,10,192,3,205,303,Pass
4770,BBB,2014J,570275,578,437,190,230,223,176,106,348,106,Pass
4771,BBB,2014J,570484,31,207,374,385,364,190,289,215,61,Pass
4772,BBB,2014J,571334,11,0,168,199,122,481,21,89,77,Fail
4773,BBB,2014J,571395,1,1,1,5,27,1,0,1,3,Fail
4774,BBB,2014J,571641,197,59,70,20,0,16,11,42,21,Distinction
4775,BBB,2014J,572032,1,43,101,214,139,553,78,114,43,Pass
4776,BBB,2014J,572101,12,9,127,32,196,219,90,141,89,Pass
4777,BBB,2014J,572106,0,0,0,0,1,26,0,0,6,Fail
4778,BBB,2014J,572119,121,0,42,78,0,39,22,0,39,Fail
4779,BBB,2014J,572306,0,25,17,55,29,78,0,4,22,Pass
4780,BBB,2014J,572395,22,20,62,163,76,129,52,103,82,Pass
4781,BBB,2014J,572496,1,22,22,289,158,206,10,223,38,Pass
4782,BBB,2014J,572538,128,49,187,206,48,223,40,76,107,Pass
4783,BBB,2014J,573130,36,34,88,435,146,152,20,138,128,Pass
4784,BBB,2014J,573131,13,68,107,159,8,132,8,18,150,Fail
4785,BBB,2014J,573159,0,0,0,0,4,0,125,8,32,Fail
4786,BBB,2014J,573297,37,66,117,187,261,68,17,161,72,Pass
4787,BBB,2014J,573534,97,140,4,178,130,217,48,273,53,Pass
4788,BBB,2014J,573713,4,568,591,712,168,246,243,97,174,Pass
4789,BBB,2014J,573873,0,0,0,0,0,0,0,6,23,Fail
4790,BBB,2014J,573934,7,34,108,33,298,106,145,178,223,Pass
4791,BBB,2014J,574031,292,389,384,532,458,440,140,305,175,Pass
4792,BBB,2014J,574063,139,22,95,44,2,100,0,53,42,Pass
4793,BBB,2014J,574244,0,0,8,88,36,227,27,101,100,Fail
4794,BBB,2014J,574253,37,75,62,167,167,172,53,160,38,Distinction
4795,BBB,2014J,574512,0,18,45,15,17,7,8,7,18,Pass
4796,BBB,2014J,574841,41,131,208,116,134,56,13,47,72,Pass
4797,BBB,2014J,574849,83,41,136,95,0,129,21,147,450,Pass
4798,BBB,2014J,574865,124,370,124,321,89,142,76,46,65,Distinction
4799,BBB,2014J,575404,50,10,41,13,0,193,7,84,101,Fail
4800,BBB,2014J,575630,16,63,4,63,41,63,25,173,372,Pass
4801,BBB,2014J,576203,0,0,0,0,0,0,0,0,46,Fail
4802,BBB,2014J,576268,15,6,58,79,10,41,31,110,104,Pass
4803,BBB,2014J,576689,0,116,106,222,195,211,49,132,68,Distinction
4804,BBB,2014J,576913,0,0,31,125,2,19,60,9,64,Fail
4805,BBB,2014J,576923,104,98,148,177,92,287,124,301,159,Pass
4806,BBB,2014J,577467,0,3,117,145,281,207,49,155,102,Distinction
4807,BBB,2014J,577618,10,0,33,168,255,118,8,97,125,Pass
4808,BBB,2014J,577645,119,269,732,189,143,288,30,412,69,Distinction
4809,BBB,2014J,577728,17,0,3,0,0,0,4,0,116,Fail
4810,BBB,2014J,577743,3,27,232,31,247,148,46,118,52,Pass
4811,BBB,2014J,577965,156,123,244,202,123,237,15,142,38,Distinction
4812,BBB,2014J,578132,37,102,225,241,323,377,79,180,147,Pass
4813,BBB,2014J,578439,0,40,0,0,0,1,6,4,21,Pass
4814,BBB,2014J,578551,58,141,686,157,476,360,139,411,148,Pass
4815,BBB,2014J,578710,0,108,228,67,219,50,65,139,53,Pass
4816,BBB,2014J,578861,305,207,356,198,257,377,274,241,208,Pass
4817,BBB,2014J,579161,66,0,1,1,6,0,30,0,33,Pass
4818,BBB,2014J,579251,0,0,0,3,7,0,6,10,146,Fail
4819,BBB,2014J,579409,63,1,74,108,50,5,14,0,3,Pass
4820,BBB,2014J,579486,0,0,0,0,0,0,0,13,0,Fail
4821,BBB,2014J,581016,12,22,237,240,339,191,70,206,232,Pass
4822,BBB,2014J,581118,7,17,152,70,213,99,41,111,115,Pass
4823,BBB,2014J,581178,5,11,59,182,0,4,70,8,4,Pass
4824,BBB,2014J,581235,8,22,117,87,69,186,5,74,52,Pass
4825,BBB,2014J,581866,0,54,236,85,222,355,75,247,127,Pass
4826,BBB,2014J,581877,1,47,81,76,1,31,44,170,107,Pass
4827,BBB,2014J,582040,7,16,6,31,0,26,8,0,31,Pass
4828,BBB,2014J,582253,46,246,226,280,158,318,67,165,144,Pass
4829,BBB,2014J,582348,0,0,0,3,9,2,20,64,61,Fail
4830,BBB,2014J,582460,18,123,303,102,313,365,16,229,30,Pass
4831,BBB,2014J,582709,48,0,93,32,130,56,0,66,88,Pass
4832,BBB,2014J,582816,0,0,0,0,0,2,20,18,7,Fail
4833,BBB,2014J,582898,8,46,147,152,250,230,42,202,165,Pass
4834,BBB,2014J,582964,174,220,229,206,288,260,88,331,202,Pass
4835,BBB,2014J,583775,5,19,27,40,41,22,36,29,36,Pass
4836,BBB,2014J,583843,35,227,183,217,194,266,185,346,94,Distinction
4837,BBB,2014J,583954,17,77,134,23,0,78,10,10,31,Pass
4838,BBB,2014J,584509,41,148,77,197,297,194,84,234,135,Pass
4839,BBB,2014J,584539,244,582,168,298,968,92,164,186,181,Pass
4840,BBB,2014J,584733,78,87,233,252,288,137,955,36,79,Distinction
4841,BBB,2014J,584864,30,81,252,198,450,136,545,348,854,Pass
4842,BBB,2014J,585074,0,0,0,0,0,0,0,0,4,Fail
4843,BBB,2014J,585762,10,0,95,85,90,116,2,4,26,Pass
4844,BBB,2014J,586036,4,13,109,118,154,414,46,154,88,Pass
4845,BBB,2014J,586134,17,25,158,7,34,116,0,49,62,Pass
4846,BBB,2014J,586142,257,796,380,154,455,537,185,678,683,Distinction
4847,BBB,2014J,586180,0,89,22,93,48,42,8,78,4,Pass
4848,BBB,2014J,586376,100,59,301,79,228,277,70,210,101,Pass
4849,BBB,2014J,586502,0,44,131,181,191,15,23,154,73,Pass
4850,BBB,2014J,586516,525,360,494,223,118,322,130,182,186,Distinction
4851,BBB,2014J,586652,62,98,187,115,17,80,6,23,45,Pass
4852,BBB,2014J,586818,0,0,0,0,0,0,2,100,130,Fail
4853,BBB,2014J,587054,131,336,197,304,279,427,12,126,96,Pass
4854,BBB,2014J,587459,1,72,32,246,83,484,178,183,139,Pass
4855,BBB,2014J,587860,3,2,13,62,4,10,0,5,24,Pass
4856,BBB,2014J,588207,0,0,0,0,0,0,0,89,301,Fail
4857,BBB,2014J,588251,3,0,143,149,14,48,66,130,51,Fail
4858,BBB,2014J,588944,82,48,166,140,143,139,78,153,27,Pass
4859,BBB,2014J,588991,0,0,0,0,0,0,0,4,27,Fail
4860,BBB,2014J,589133,35,11,50,118,78,67,100,169,198,Pass
4861,BBB,2014J,589554,67,45,47,111,0,143,21,173,98,Pass
4862,BBB,2014J,589621,79,214,173,210,418,246,61,150,129,Pass
4863,BBB,2014J,590086,86,180,15,66,52,121,13,52,4,Pass
4864,BBB,2014J,590122,0,0,0,45,98,280,74,42,48,Pass
4865,BBB,2014J,590416,1,0,2,15,126,98,24,54,85,Fail
4866,BBB,2014J,590668,129,217,140,222,129,23,0,1,7,Pass
4867,BBB,2014J,590854,115,27,45,253,165,84,91,303,96,Distinction
4868,BBB,2014J,592135,334,640,250,372,461,336,51,171,119,Pass
4869,BBB,2014J,592139,186,67,257,246,160,226,38,216,51,Distinction
4870,BBB,2014J,592258,158,255,136,176,286,378,94,328,319,Pass
4871,BBB,2014J,592733,244,104,144,116,17,99,7,42,52,Pass
4872,BBB,2014J,593000,9,7,25,10,1,31,44,0,0,Pass
4873,BBB,2014J,593346,319,70,303,270,2,39,14,51,114,Pass
4874,BBB,2014J,593476,27,52,113,169,15,140,4,163,67,Pass
4875,BBB,2014J,594083,70,1,191,227,28,144,43,227,246,Pass
4876,BBB,2014J,594282,42,55,116,205,208,259,90,189,82,Distinction
4877,BBB,2014J,594872,194,300,70,201,4,136,13,17,30,Pass
4878,BBB,2014J,595130,89,61,49,60,0,21,14,67,10,Pass
4879,BBB,2014J,595137,1,0,0,0,0,40,2,1,71,Fail
4880,BBB,2014J,595365,27,200,207,168,235,140,89,188,80,Pass
4881,BBB,2014J,595421,0,142,53,38,26,47,1,104,53,Pass
4882,BBB,2014J,595892,75,47,209,56,12,39,0,48,3,Pass
4883,BBB,2014J,596128,0,4,120,142,247,183,77,95,289,Fail
4884,BBB,2014J,596151,0,0,8,1,5,12,15,12,96,Fail
4885,BBB,2014J,596513,50,119,188,366,142,226,88,156,80,Pass
4886,BBB,2014J,596728,211,0,29,101,0,198,0,62,70,Pass
4887,BBB,2014J,596988,6,37,120,172,146,211,43,103,74,Pass
4888,BBB,2014J,597539,0,0,0,0,0,0,0,13,73,Fail
4889,BBB,2014J,598035,7,0,8,21,1,14,46,10,5,Pass
4890,BBB,2014J,598201,35,19,50,77,22,58,2,81,24,Pass
4891,BBB,2014J,598282,73,31,228,413,188,216,101,132,215,Pass
4892,BBB,2014J,598313,150,38,73,10,279,36,16,76,5,Pass
4893,BBB,2014J,598581,0,0,29,1,133,30,161,229,38,Pass
4894,BBB,2014J,598769,0,0,0,0,0,32,24,46,114,Fail
4895,BBB,2014J,598837,84,90,153,177,70,7,37,145,3,Pass
4896,BBB,2014J,599108,0,1,3,2,0,51,0,176,57,Fail
4897,BBB,2014J,599323,0,0,0,0,0,0,0,2,337,Fail
4898,BBB,2014J,599355,38,76,136,104,67,259,64,117,104,Pass
4899,BBB,2014J,600387,61,238,251,144,37,144,23,123,134,Distinction
4900,BBB,2014J,600398,0,31,64,49,71,125,18,29,56,Pass
4901,BBB,2014J,600404,0,0,0,0,0,0,0,112,22,Fail
4902,BBB,2014J,600415,47,177,219,176,227,253,67,263,97,Pass
4903,BBB,2014J,600428,60,151,42,133,84,53,37,101,186,Pass
4904,BBB,2014J,600463,70,20,3,12,1,10,1,2,22,Pass
4905,BBB,2014J,600606,0,24,62,124,176,93,91,19,72,Pass
4906,BBB,2014J,600658,0,0,0,0,0,0,0,39,46,Fail
4907,BBB,2014J,600664,118,39,87,105,83,53,40,68,75,Pass
4908,BBB,2014J,601247,0,76,238,197,175,220,0,209,62,Pass
4909,BBB,2014J,601706,15,0,7,67,7,4,39,160,44,Pass
4910,BBB,2014J,601803,0,0,0,0,0,12,3,118,97,Fail
4911,BBB,2014J,601874,0,0,9,19,30,46,78,432,235,Fail
4912,BBB,2014J,602109,3,0,0,14,5,18,10,32,21,Fail
4913,BBB,2014J,602471,131,122,378,246,396,214,78,263,169,Pass
4914,BBB,2014J,602570,2,1,12,15,4,57,32,136,18,Fail
4915,BBB,2014J,602666,52,0,38,0,1,0,2,1,21,Pass
4916,BBB,2014J,602696,20,107,184,147,433,160,76,94,116,Distinction
4917,BBB,2014J,602779,154,47,450,3,206,93,2,244,55,Pass
4918,BBB,2014J,602865,103,150,164,250,303,294,190,321,108,Pass
4919,BBB,2014J,602943,110,23,296,101,68,138,76,115,30,Distinction
4920,BBB,2014J,603055,54,13,25,24,106,45,1,9,20,Pass
4921,BBB,2014J,603113,3,137,41,240,77,76,0,21,34,Pass
4922,BBB,2014J,603121,0,0,0,0,0,0,33,1,0,Fail
4923,BBB,2014J,603200,17,0,89,88,32,57,5,30,47,Pass
4924,BBB,2014J,603580,117,152,222,527,356,468,50,385,307,Pass
4925,BBB,2014J,603731,206,47,256,280,190,194,72,100,137,Pass
4926,BBB,2014J,603746,0,0,40,6,0,16,10,10,18,Pass
4927,BBB,2014J,603921,51,29,33,52,36,8,8,54,37,Pass
4928,BBB,2014J,604358,25,187,258,274,219,248,34,101,105,Pass
4929,BBB,2014J,604725,19,158,225,196,261,248,94,278,131,Distinction
4930,BBB,2014J,604950,175,171,264,273,306,532,218,199,289,Pass
4931,BBB,2014J,604990,109,176,154,430,213,381,202,430,124,Pass
4932,BBB,2014J,605068,87,549,202,228,206,296,61,92,36,Pass
4933,BBB,2014J,605089,2,26,70,73,7,19,13,12,111,Pass
4934,BBB,2014J,605186,0,0,0,0,0,0,0,20,29,Fail
4935,BBB,2014J,605243,20,205,274,195,205,165,66,116,53,Pass
4936,BBB,2014J,605770,9,8,0,121,51,125,18,110,15,Pass
4937,BBB,2014J,605771,633,598,755,419,560,327,272,308,690,Pass
4938,BBB,2014J,606027,75,148,237,111,262,286,3,67,173,Pass
4939,BBB,2014J,606105,0,0,0,19,0,17,3,27,99,Pass
4940,BBB,2014J,606134,85,94,118,152,235,259,30,290,94,Pass
4941,BBB,2014J,606239,3,157,32,154,11,90,61,143,44,Pass
4942,BBB,2014J,606391,43,270,160,144,218,438,55,176,135,Pass
4943,BBB,2014J,606442,0,53,168,21,227,78,29,135,62,Pass
4944,BBB,2014J,606517,2,3,0,4,3,71,1,64,39,Pass
4945,BBB,2014J,606531,0,0,0,0,0,0,1,0,6,Fail
4946,BBB,2014J,606535,52,416,524,517,794,433,506,745,659,Pass
4947,BBB,2014J,606586,0,2,1,0,4,8,0,0,0,Pass
4948,BBB,2014J,606861,31,101,186,87,147,135,54,61,42,Pass
4949,BBB,2014J,606864,33,0,15,7,59,143,86,31,10,Pass
4950,BBB,2014J,607062,28,45,20,116,8,108,24,141,56,Pass
4951,BBB,2014J,607603,0,4,70,83,164,35,40,127,142,Pass
4952,BBB,2014J,607923,52,220,101,136,11,213,104,113,81,Distinction
